order_id,customer_name,customer_email,customer_age,customer_city,address,purchase_date,category,product,quantity,unit_price,total_price,payment_method
16f02099-a40a-478b-96d4-ce436c1a20ee,Lauren Parker,tjames@example.org,64,Van,"10886 Brendan Spring Suite 846, North Debrabury, IA 78754",2024-07-19,Gardening,Fertilizer,5,1411.17,7055.85,Debit Card
78e7112c-e106-4a09-8169-36efd1cd229f,Isaac Hoover,williamskristina@example.com,60,Bolu,"9432 Tammie Shores, West Shanefurt, WA 16330",2024-11-12,Baby Products,Bottle Warmer,4,772.35,3089.4,Credit Card
05bedddb-978c-450a-86c2-f3e3232b881a,Matthew Hines,pwhitehead@example.net,30,Bitlis,"6778 Ryan Wells Suite 546, New Kerry, PR 54666",2024-12-03,Health,Thermometer,1,874.38,874.38,Debit Card
2268cce1-f907-4b1e-8f4e-fd171d1e7dd8,Paula Moore,xlyons@example.net,58,Samsun,"77823 Rice Falls, South Kerry, WI 49296",2024-10-10,Automotive,Car Wax,5,399.76,1998.8,Bank Transfer
6365cb05-bab7-4f0c-8733-8fc75d89c058,Emily Shelton,bjohnson@example.org,51,Karabük,"9870 Angelica Roads Suite 212, Johnside, AR 87663",2024-11-24,Travel Accessories,Packing Cubes,5,274.22,1371.1,PayPal
ad636b17-e879-46a3-af93-13599370be24,Michelle Marks,cynthiahernandez@example.org,46,Tekirdağ,"PSC 9218, Box 9883, APO AP 88059",2024-07-16,Gardening,Plant Pot,5,1441.6,7208.0,Debit Card
fe5ab22c-d069-4adc-88cd-ed0a8bc9b647,Jerry Jordan,ilong@example.org,37,Ordu,"671 Elizabeth Ridge, Port Jacksonstad, MH 27912",2024-03-24,Furniture,Office Chair,4,1181.48,4725.92,Credit Card
663a676f-e2f5-4cb7-b4ad-c07e29cc6eaa,Kimberly Smith,jellis@example.net,32,Hatay,"396 Snyder Mountains, Luisstad, VT 59035",2024-10-22,Clothing,Jacket,1,2035.95,2035.95,Credit Card
af4f6dbe-52a6-41ad-92fa-4a89c086fd32,Rachel Castillo,rebecca35@example.net,18,Tunceli,"1756 Billy Mills Apt. 764, South Alexander, DC 68460",2025-03-14,Tools & Hardware,Wrench Set,2,2642.91,5285.82,Bank Transfer
0bf42512-626f-4d6c-8b36-204c8e217a25,Laura Ryan,andrew94@example.org,46,Şırnak,"1821 Robert Mountains, Carlsonberg, TX 92966",2024-05-09,Toys,Board Game,5,183.97,919.85,Credit Card
217d040a-293d-43d7-9842-b031fbe56d4d,Elizabeth Gonzalez,anthonywilliamson@example.net,64,Karabük,"855 Wilson Hill Suite 380, Port Josechester, MN 50006",2025-01-17,Footwear,Sandals,2,1580.02,3160.04,Debit Card
4d5eaeb6-d499-4c53-887d-0679f0c5f6d6,Patricia Dickerson DDS,jessicaboyd@example.com,69,Edirne,"33652 Jeanette Haven Apt. 122, Catherinemouth, IL 42250",2025-01-09,Automotive,Car Wax,4,1622.03,6488.12,Credit Card
0d88c7d6-4f28-4114-9bf7-cd2e3ff67fe3,Henry Mack,boyleedward@example.net,27,Malatya,"7416 Williams Overpass, Lake Dorothyhaven, RI 70292",2025-02-06,Office Supplies,File Folder,4,1275.11,5100.44,PayPal
2db34cd3-0f90-4ad8-93ae-8b4394d8ecfa,Gary Cameron,rhall@example.net,63,Isparta,"401 Jones Summit Apt. 827, Port Anthony, RI 99615",2025-02-20,Tools & Hardware,Hammer,5,2947.33,14736.65,PayPal
9c13a0a6-9b20-4b0a-99c9-aa9efeab4c4a,Sherry West,jwilliams@example.net,43,Tekirdağ,"072 Peggy Harbor Apt. 520, Port Abigailfort, GA 02256",2024-09-28,Electronics,Camera,1,2885.7,2885.7,PayPal
55c45d20-4783-48fc-9df7-3baee3cbc026,Justin Jennings,ifletcher@example.com,37,Tunceli,"30764 Morton Station Suite 889, North Angelaburgh, VI 44437",2024-10-05,Jewelry,Earrings,4,410.77,1643.08,Debit Card
d2f0dffb-6981-4453-a51c-ec0628ecb04d,Desiree Nolan,littlecorey@example.net,42,Çorum,"27540 Glover Land Apt. 725, Millerview, ME 34240",2024-10-31,Clothing,Jeans,4,2493.06,9972.24,PayPal
a1875fb1-a1ad-44b5-a0d7-661ac25d011a,Max Baxter,phillipssamuel@example.com,20,Yozgat,"USNV Guzman, FPO AE 75199",2025-01-21,Gardening,Fertilizer,4,1702.84,6811.36,PayPal
5ba82025-b3e6-465a-ab99-10e9f89a7f6f,Kimberly Parsons,sandra33@example.org,70,Muş,"Unit 3725 Box 6789, DPO AA 86549",2024-12-29,Electronics,Laptop,5,1958.7,9793.5,Bank Transfer
9b9342e6-4914-4ef1-9eed-23064ef736d7,Molly Thompson,christianamanda@example.com,60,Ordu,"996 Sandoval Summit, West Carriefort, PA 01966",2025-02-21,Gardening,Fertilizer,3,2956.61,8869.83,Debit Card
8212c42d-fc5a-4719-8ac7-986a1e8d4447,Tiffany Graham,njohns@example.com,45,Ankara,"176 Johnson Crescent Suite 217, East Brittanybury, VT 18164",2024-08-06,Sports,Dumbbells,5,2863.56,14317.8,Credit Card
8ba3d05b-a60c-4edc-8fe5-eff69e74656b,Kevin Hutchinson,johnhill@example.org,56,Kastamonu,"53986 Lopez Hill Suite 015, Jenniferfurt, AZ 80636",2024-08-07,Office Supplies,Stapler,1,1989.44,1989.44,Bank Transfer
5a5ea6e2-d7e8-4095-a9f9-dd5198726537,Leslie Ayers,robin05@example.com,36,Ordu,"PSC 2811, Box 8398, APO AA 28088",2025-02-10,Sports,Football,3,2648.22,7944.66,Cash on Delivery
7b0f4ffb-8e8a-4fdb-8a16-5f97032896f5,Patrick Powers,anne09@example.com,37,Kahramanmaraş,"USS Kennedy, FPO AP 95773",2024-06-19,Jewelry,Earrings,3,1490.6,4471.8,Debit Card
f823b220-f4db-461b-9ac5-625400bb2339,Logan Nelson,michelle59@example.net,29,Kırklareli,"141 Hayes Pines, North Jason, GU 45849",2024-07-13,Tools & Hardware,Hammer,1,1525.22,1525.22,Credit Card
923c20f9-984e-4e5f-8487-0bd0177c9193,Daniel Washington,tracianderson@example.net,22,Çanakkale,"2850 Gomez Stream Apt. 679, New Tiffany, CO 59904",2024-11-25,Footwear,Sandals,5,603.69,3018.45,Credit Card
85518bd2-1066-43ff-bfac-11c1dff24411,Yolanda Madden,paulfritz@example.net,25,Zonguldak,"1796 Meadows Springs, Bennetthaven, NC 68860",2025-02-02,Jewelry,Earrings,1,1699.42,1699.42,Bank Transfer
c028adaf-2476-4cb9-be30-8b9a70460088,Mark Cannon,matthewford@example.net,33,Muğla,"409 Greer Station Suite 828, Glennmouth, CA 29924",2024-05-19,Sports,Yoga Mat,3,2987.53,8962.59,Debit Card
3f916926-1613-4d33-aa50-bc5af5d56f9a,Andrew Roberson,jesse00@example.org,18,Kırşehir,"623 James Shore, Lake Steven, WI 90147",2024-05-18,Travel Accessories,Luggage,1,474.32,474.32,Cash on Delivery
82aeac98-79ad-422b-91b4-777a7c986eaf,Lisa Goodwin,kathrynholmes@example.net,46,Kırıkkale,"9179 Walker Centers, West Patrickstad, VT 12914",2024-07-20,Grocery,Eggs,5,1688.49,8442.45,PayPal
5e5480f5-b401-4d98-a290-1b15111f8b87,Kaylee Gardner,uhernandez@example.net,43,Kocaeli,"USS Burton, FPO AE 48276",2024-08-09,Electronics,Camera,1,1698.21,1698.21,Credit Card
4362d307-08f8-4cd7-a1b9-6363d4806585,Ashley Rice,rpineda@example.com,44,Sakarya,"PSC 7659, Box 1637, APO AA 77383",2024-09-08,Home & Kitchen,Air Fryer,5,1268.57,6342.85,Bank Transfer
0848799c-8c0c-4f6c-810b-70aca8895a1c,Sandra Woodard,collinsjennifer@example.org,35,Manisa,"583 Erickson Isle, Virginiaborough, CA 62529",2025-03-15,Travel Accessories,Luggage,2,2258.14,4516.28,PayPal
0c4248b3-5f4c-4921-9f5d-2282f676117c,Mary David,ybradshaw@example.net,57,Bartın,"0884 Garner Burgs Suite 345, Lake Daniel, NV 36666",2024-11-02,Clothing,Sweater,2,1879.03,3758.06,PayPal
9032b9ec-a734-43d8-ae66-0922ccdef0fc,Anne Richard,baxterbrittany@example.net,66,Zonguldak,"9287 Jessica Mountain Suite 787, West Guy, AK 74518",2024-11-23,Home & Kitchen,Toaster,2,881.82,1763.64,Cash on Delivery
e4591331-c1be-42b2-8bd7-c930265218c6,Stephanie Harrell,ckennedy@example.net,22,Kastamonu,"03343 Moreno Trail, Jimenezstad, IL 79104",2025-02-13,Tools & Hardware,Wrench Set,4,2595.51,10382.04,Cash on Delivery
244b08fc-d305-48c3-804c-9b7aa8da61ae,Matthew Davenport,tatekevin@example.com,26,Gaziantep,"257 Gomez Summit Apt. 851, Gomezchester, OR 31431",2025-02-07,Footwear,Sandals,1,1286.14,1286.14,Debit Card
19cd3222-5ccc-4302-8445-c29909283fc2,Abigail Campbell,njarvis@example.com,19,Bayburt,"PSC 0468, Box 4648, APO AA 80472",2025-03-15,Health,Vitamins,2,1043.89,2087.78,Bank Transfer
e14cfeb7-ba8a-413d-8551-f9bf71857b74,Tyler Conner,brian76@example.net,30,Aydın,"2476 Campbell Place, Samanthachester, AS 85566",2024-09-23,Clothing,Jacket,4,309.13,1236.52,Cash on Delivery
544d45d8-cd0e-4b5d-ae68-09c3cc00ff89,Laura Mayo,oneilljames@example.com,65,Tekirdağ,"74943 Regina Mountains, Juanmouth, VI 56719",2024-05-08,Travel Accessories,Luggage,4,1188.28,4753.12,Bank Transfer
01abec0a-97b9-4a92-bf39-90713adf858b,Francisco Cook,charlesking@example.net,51,Muğla,"629 Johnson Cliff, North Jennifer, CT 95227",2024-11-15,Grocery,Bread,2,971.67,1943.34,Debit Card
6a14dcae-bc74-442b-ad25-7349cac9aaa2,Jake Lee,jasmine43@example.net,49,Hakkari,"75113 Robert Bridge, Joneshaven, UT 17456",2024-11-18,Jewelry,Necklace,4,2903.32,11613.28,Cash on Delivery
cd3f5a0f-0fe2-47ff-a126-0138c207b79b,Glenn Mcguire,brett32@example.com,64,Bitlis,"22141 Maxwell Locks, Lake Davidside, NY 15141",2024-04-02,Furniture,Bookshelf,5,1201.5,6007.5,Cash on Delivery
5116f812-8c7e-4117-927f-28d1cebb491e,Alan Harrison,parkerbrooke@example.org,46,Mersin,"775 Morales Canyon Apt. 938, Hardyburgh, IA 65405",2024-05-08,Automotive,Tire Cleaner,1,2242.01,2242.01,Cash on Delivery
6eb9fa97-59e4-4ba7-b2f0-7b34677b72bb,Heather King,whitekara@example.net,66,Kırıkkale,"USS Owens, FPO AE 83948",2024-04-05,Jewelry,Necklace,5,540.95,2704.75,Debit Card
97625324-ce2c-4f04-abf2-81a6d4ec6c87,Robin Campbell,dodsonjulie@example.com,23,Antalya,"37200 Matthew Street, East Amandamouth, WI 55122",2025-01-22,Electronics,Camera,1,2476.26,2476.26,PayPal
4cb72cc4-6bae-4920-bca7-cd1852a8f4ff,Johnathan Humphrey,johnstephens@example.org,55,Edirne,"881 Clark Pike Suite 960, Martinstad, MI 65145",2024-10-15,Furniture,Bookshelf,1,2701.11,2701.11,Bank Transfer
29dd34f1-4469-4906-a649-df615f3931a7,Christopher Cortez,lauraconrad@example.com,41,Denizli,"18884 Sara Court, Phillipshaven, IA 80354",2024-12-23,Health,Protein Powder,4,193.76,775.04,PayPal
ad602674-151a-4290-aabf-9874dbf9f734,Rachel Taylor,lbarnett@example.net,20,Çorum,"4049 Emily Flat Apt. 931, Rachelview, NC 55978",2024-05-16,Footwear,Sneakers,4,1425.64,5702.56,Bank Transfer
c6d601c9-7de8-40f4-8ee1-063abdeee045,Jason Gross,mjohnson@example.org,45,Aksaray,"9805 Wendy Place Apt. 733, Robertville, NH 54016",2024-04-09,Books,Comics,2,64.31,128.62,Debit Card
a2f7c1d1-2960-4027-ab38-9a05824b2a6e,Jessica Collins PhD,claudiahernandez@example.com,33,Aksaray,"PSC 5171, Box 3937, APO AA 31357",2024-08-11,Footwear,Sneakers,1,2264.73,2264.73,Bank Transfer
456d2d47-82bb-4dad-abb5-5d230f43157d,Cynthia Long,rwilson@example.com,38,Niğde,"Unit 3137 Box 1490, DPO AE 64788",2024-06-14,Furniture,Bed Frame,3,1910.94,5732.82,Bank Transfer
675d566d-6046-4f3f-898b-901a6f498eae,Linda Aguirre,christopherward@example.net,19,Tekirdağ,"0735 Stewart Wall Suite 139, Lauraville, DE 59999",2024-08-20,Baby Products,Bottle Warmer,2,369.68,739.36,Cash on Delivery
dd4eaaca-9b8c-4bd9-8743-a46a7e1a0ea1,Jennifer Johnson,courtneybaird@example.org,21,Malatya,"0024 Mclaughlin Points, East Jason, VI 18842",2025-02-23,Tools & Hardware,Drill,3,1880.79,5642.37,Bank Transfer
687a3d0d-4987-4088-8e4b-48ec64641816,Tiffany Hughes,ryansweeney@example.net,67,Burdur,"938 Zachary Mountain, Martinezport, MA 82393",2024-07-06,Office Supplies,Stapler,1,642.61,642.61,Cash on Delivery
0e5d8760-fda0-4c5f-8309-963778616580,Beth Sanders DDS,joshuavaldez@example.com,22,Elazığ,"91850 Hill Tunnel Apt. 699, Jacobside, AL 25876",2024-05-28,Music,Guitar Strings,2,1720.11,3440.22,Bank Transfer
912d828d-1ac4-4135-91a2-9740b3192a38,Michael James,phelpseric@example.com,25,Hakkari,"9010 Benjamin Hollow, East Jimmy, NE 43824",2024-06-20,Clothing,Jacket,2,1358.26,2716.52,Bank Transfer
0d30dc21-06a3-425a-ab1a-1d4436fcb1be,Mr. Steven Owen,xlyons@example.com,40,Afyonkarahisar,"86679 Harold Spring, North Michaelport, IL 46568",2024-04-02,Music,Sheet Music,5,798.7,3993.5,Cash on Delivery
f1327064-f50b-4f9e-8e23-e95be0307e29,Mark Walker,pwarren@example.com,31,Iğdır,"7406 Raymond Locks, West Bobby, IA 33255",2024-03-27,Furniture,Bed Frame,5,1768.38,8841.9,Credit Card
41e5eeac-30e4-44b3-928b-524a0bf13285,Carrie Houston,jacobcross@example.org,55,Aydın,"765 Jack Canyon Apt. 287, North Katherine, ID 67945",2025-03-13,Tools & Hardware,Drill,2,1446.91,2893.82,Debit Card
a074aa4d-cc2b-4f27-97c2-a5874cd40229,David Roberts,arichards@example.org,38,Kilis,"7560 Ellis Plains, New Nancy, PR 44653",2024-07-18,Gardening,Plant Pot,1,2618.92,2618.92,Bank Transfer
aa3e60f5-9cde-4dfd-bcf7-0ab9a4738263,Jared Dawson,aturner@example.com,59,Rize,"533 Shah Key, Cooperland, ME 81085",2024-11-19,Beauty,Lipstick,3,2220.01,6660.03,Credit Card
81ea6976-8fee-4630-8f23-26010b976ae4,Claire Carter,tiffany16@example.org,69,Artvin,"5795 Clark Spurs, Lauraton, GA 35779",2024-06-29,Automotive,Tire Cleaner,4,914.04,3656.16,Debit Card
e9e5a029-0e47-44e4-aed2-0c6cd44443e4,Brandy Hill,fletcherkayla@example.com,60,Niğde,"23121 Harrison Heights, North Denise, OH 69707",2025-01-01,Baby Products,Pacifier,1,2832.65,2832.65,Credit Card
40313550-aae3-4f93-950a-ccea3b7dd107,Daniel Mathews,michael83@example.com,22,Şanlıurfa,"35552 Hickman Flats, Jacksonland, SC 64239",2024-03-29,Toys,Board Game,4,1946.36,7785.44,Credit Card
41c2a7c5-fb45-426e-9519-341a475b8c6e,Steve Sims,jared86@example.org,66,Ağrı,"7176 Webb Estates Suite 663, North Stephen, PR 01340",2024-09-20,Home & Kitchen,Toaster,5,2359.95,11799.75,Bank Transfer
bacb4bd3-bcd6-40c4-a227-9ba9bcd2d1ea,Ashley Allison,christophermendoza@example.com,58,Yozgat,"USS Turner, FPO AA 86699",2024-11-23,Footwear,Sandals,2,1714.23,3428.46,Cash on Delivery
f28224a9-4743-48cd-b2e2-dc12c67ff9f4,Bruce Crawford,ibarnes@example.com,49,Gümüşhane,"USS Fox, FPO AP 77596",2024-05-14,Travel Accessories,Neck Pillow,3,147.99,443.97,Cash on Delivery
06328dc4-927b-4f8e-b56b-cd8d859685b7,Elizabeth Carter,marymann@example.net,68,Çankırı,"836 Scott Fields Suite 185, Annport, IA 57197",2024-04-16,Clothing,Jeans,1,1324.67,1324.67,Bank Transfer
d0db063a-5f52-47c6-8633-e365d09cff38,Phyllis Wise,michelleweber@example.org,36,Rize,"03439 Watkins Inlet Apt. 274, Chelseyhaven, WV 59711",2024-12-26,Health,Vitamins,2,2584.14,5168.28,Bank Transfer
dc78cffc-d1e0-46b5-a514-008db18c9a79,Rose Manning,smithjoseph@example.org,63,Sinop,"42056 Donald Hills, Beckychester, AS 74557",2024-10-08,Music,Drumsticks,3,2089.14,6267.42,Credit Card
334d4888-4eff-4464-870c-80c6d048833d,David Allen,franciscoadams@example.com,69,Hatay,"USNV Meyer, FPO AE 79195",2024-08-23,Footwear,Sneakers,1,363.13,363.13,PayPal
2579ebb2-cb29-41a3-850d-05bb2c454e25,Kathy Barrett,justin48@example.com,65,Batman,"361 Autumn Rue, North Richardmouth, WI 03718",2024-04-22,Clothing,T-shirt,1,2811.58,2811.58,PayPal
33b02550-be85-476f-b9cb-302789f8a7b2,Amber Parker,nancy66@example.org,34,Tekirdağ,"4114 Williams River Apt. 407, New Michaelchester, GA 93679",2025-02-21,Music,Drumsticks,2,1953.82,3907.64,PayPal
ea53f062-8734-43d7-8ca7-d239047329ae,Crystal Rosales,jacqueline72@example.net,61,Muş,"Unit 6903 Box 3589, DPO AP 47953",2024-12-31,Jewelry,Ring,1,280.93,280.93,Credit Card
d86ca484-b971-48f7-9857-00e2ee1004b6,Morgan Hall,rmartin@example.com,27,Batman,"238 Myers Wall, Lake Elizabeth, MN 37636",2024-06-25,Travel Accessories,Luggage,1,548.42,548.42,PayPal
b85e208d-715f-478f-9eca-52fe33c7e416,Monica Lambert,rachel15@example.com,46,Mardin,"7262 Tracey Ports, Williamsstad, GU 77822",2024-06-11,Home & Kitchen,Vacuum Cleaner,4,488.39,1953.56,Bank Transfer
8e458fff-b44d-4c5f-986d-d9b8a1071b47,Carlos Greer,woodblake@example.com,42,Bolu,"4013 Elliott Underpass, North Johnmouth, SC 61290",2025-03-17,Tools & Hardware,Drill,3,1722.61,5167.83,Bank Transfer
7701642f-b5b6-4db2-8eba-4657364ed764,Kevin Medina,tonya33@example.net,61,Diyarbakır,"PSC 4520, Box 8022, APO AE 29254",2025-01-05,Toys,Action Figure,2,965.9,1931.8,PayPal
78b072ca-d0d3-417a-99ae-060117aba913,Claudia Bauer,tracey67@example.org,69,Kahramanmaraş,"237 William Fort, Russellshire, AK 65110",2024-12-26,Jewelry,Necklace,3,1533.33,4599.99,PayPal
c9f830ed-f91c-496b-9912-dd05d7278e2a,Warren Wagner,lrogers@example.org,42,Gümüşhane,"682 Clayton Haven Apt. 774, Hardyburgh, ND 37051",2024-09-15,Health,Hand Sanitizer,3,1802.52,5407.56,PayPal
6d491abf-bbc2-4384-842e-02adfd972d59,Heather Mcdowell,scott63@example.com,70,Ankara,"99318 Howard Burgs Suite 619, East Ericburgh, CT 16162",2025-01-31,Baby Products,Baby Diapers,3,261.22,783.66,Credit Card
212c65c7-9b84-4c85-8f7d-75595e08e583,Tina Hooper,carlsondenise@example.net,53,Antalya,"21931 Wilson Light Suite 982, West Saraborough, FL 42073",2024-07-21,Toys,Lego,5,80.59,402.95,Debit Card
d2655b26-2bfa-486b-9b45-c8ec5257ba74,Taylor Coleman,nicholas17@example.net,24,Mersin,"65303 Nichole Fort, Kevinton, NE 08192",2024-12-22,Beauty,Face Mask,5,2786.07,13930.35,Credit Card
ad3a605c-bf06-4166-8f78-87891c422f79,Larry Parker,amber31@example.org,18,Uşak,"190 Stacey Shoals, Port Ryanchester, AL 54119",2024-06-15,Travel Accessories,Travel Adapter,3,2088.25,6264.75,Cash on Delivery
0a9921eb-8aca-4fdc-86c7-c14b930b6721,Katie Burgess,rogersamy@example.org,55,Van,"6672 Graham Trail Suite 055, Jacksonland, OR 37222",2024-03-23,Clothing,Jeans,2,2828.97,5657.94,Cash on Delivery
e0397d5b-5d98-4c99-830a-0e75dee88bce,Christopher Harris,dwalsh@example.net,48,Şırnak,"1505 Maria Views, Lake Nathanberg, IN 43614",2024-03-30,Automotive,Jump Starter,2,908.52,1817.04,PayPal
0b630b78-f6e1-4188-984d-4b74c15f456a,Emily West,nancy69@example.net,67,Afyonkarahisar,"PSC 3495, Box 6007, APO AE 56703",2024-09-03,Travel Accessories,Neck Pillow,2,1310.14,2620.28,Bank Transfer
6f3a6763-88ee-4699-b911-e488a8c57a06,Christopher Stout,dbooth@example.net,24,Kırşehir,"9369 Heather Vista, North Lisatown, NY 02581",2024-06-06,Toys,Board Game,5,2651.4,13257.0,Credit Card
2184b1e2-d9d0-4f0b-af7b-90953f806308,Brian Walker,qcunningham@example.org,53,Çanakkale,"USNS Smith, FPO AA 36719",2024-04-13,Health,Vitamins,4,2951.58,11806.32,Bank Transfer
5dc14756-a52a-43a3-8bdc-d78e1eab2f24,Alyssa Wilson,kennedyjennifer@example.org,32,Osmaniye,"34513 Nelson Causeway Apt. 744, Andrewberg, AR 57860",2024-12-04,Baby Products,Bottle Warmer,3,2991.47,8974.41,Bank Transfer
6616af6f-afed-4c08-8c2a-19ce00d35f19,Sean Tyler,bwalters@example.net,59,Sakarya,"4758 Mata Stravenue Apt. 638, Parksborough, MO 84932",2024-05-10,Gardening,Seeds Pack,3,245.65,736.95,Bank Transfer
d6197eae-613c-4d7e-b843-e42b79ebbb28,Michelle Sullivan,emily12@example.net,35,Şırnak,"217 Rebecca Estates, Jacksonmouth, IA 70604",2024-10-28,Jewelry,Ring,5,1792.53,8962.65,Debit Card
ee78fa37-9192-4c86-9c2a-47e3b6c30282,David Simpson,hrichards@example.org,33,Yalova,"69248 Carney Locks Apt. 654, East Justin, NM 94183",2024-11-04,Baby Products,Baby Diapers,2,1222.36,2444.72,Cash on Delivery
e8bde588-2b9f-4cd2-986e-bf46daf531f7,Sarah Luna,kcollins@example.com,62,Kütahya,"5418 Joshua Drive Suite 200, Port Christianburgh, ND 82261",2025-01-30,Clothing,T-shirt,1,2452.7,2452.7,Cash on Delivery
48e80288-12f8-4339-b222-5f04cbb601ad,Melinda Sullivan,morgandavis@example.net,57,Burdur,"2207 Kevin Wall, West Nathanborough, OR 34507",2024-10-03,Music,Guitar Strings,5,2850.54,14252.7,Cash on Delivery
da536322-6e36-4660-a626-c15e2824bd00,Robert Haley,john69@example.org,29,Trabzon,"782 Rachael Glens Apt. 779, Herringmouth, KS 72192",2024-09-29,Beauty,Foundation,3,84.44,253.32,Bank Transfer
961c8833-7626-4c82-bf4f-bcce25fd2f6e,Justin Larsen,jreed@example.com,48,Amasya,"47855 Zavala Mountain, South Calvin, MA 44498",2025-02-06,Footwear,Sandals,5,90.26,451.3,Cash on Delivery
a328304b-c785-49ca-8a4b-441e76ec44df,Dana Miller,jacquelineadams@example.org,65,Erzurum,"0193 Patrick Loaf, Robertbury, UT 40435",2025-01-01,Tools & Hardware,Hammer,1,1402.56,1402.56,Debit Card
e1aee025-56ed-4eef-98db-b344b7fa446a,Cynthia Farmer,eestes@example.com,47,Muğla,"PSC 2665, Box 9680, APO AP 74798",2024-09-12,Gardening,Plant Pot,4,796.34,3185.36,PayPal
09853b4e-ef37-43c6-9e62-ce8d03bb6a42,Geoffrey Salazar,glopez@example.net,38,Rize,"9590 Hull Manors Suite 292, Seanland, TN 15334",2024-06-14,Beauty,Lipstick,3,2452.19,7356.57,Credit Card
5380c4f3-33d0-4e42-9593-5f6006c121e5,James Arroyo,griffinmolly@example.net,55,Hakkari,"662 Aguilar Ports Apt. 913, Nicholasville, NE 78420",2025-03-04,Travel Accessories,Neck Pillow,4,873.43,3493.72,PayPal
8a89a9e7-1091-4eaf-a846-9e1b84a92d8b,Adam Michael,lrobinson@example.net,61,İzmir,"PSC 9201, Box 2990, APO AE 45594",2024-04-24,Office Supplies,File Folder,5,978.87,4894.35,Debit Card
901bb6a9-9cc0-47bd-bdbc-583eccb67033,Mary Fox,tracy24@example.com,48,Çankırı,"43710 Joshua Hills, Hallstad, WI 91544",2024-06-16,Furniture,Bed Frame,3,2216.79,6650.37,PayPal
4b056995-d17b-4e05-b86e-a1b7bf4c89b1,Anthony Smith,vferrell@example.org,58,Sakarya,"0771 Dwayne Heights Suite 674, North Heatherburgh, MH 06202",2025-01-03,Tools & Hardware,Hammer,5,2768.29,13841.45,PayPal
4d7b372d-8cc7-4d07-a467-89b9ba03cb5c,Donald Rice,amandazavala@example.org,62,Hakkari,"6124 Mike Forest, Port Renee, NE 36592",2025-03-04,Beauty,Foundation,3,189.44,568.32,Bank Transfer
dcfefccb-f3ab-4d27-a8a1-70d942e99a27,Kayla Hines,kenneth62@example.org,28,Bursa,"3392 Sullivan Villages Suite 812, New Jessica, DC 40838",2024-06-30,Baby Products,Bottle Warmer,2,1070.99,2141.98,Cash on Delivery
3a44931c-acbc-48b4-b4de-0f6acf670773,Erika Sanders,gonzalezjessica@example.org,19,Kırklareli,"6651 Torres Mews, West Charles, ND 08737",2024-12-09,Toys,Board Game,2,743.31,1486.62,Credit Card
c117c10f-357d-4c6a-9d48-d3a7ea39a878,Lawrence Howard,sheila92@example.com,55,İzmir,"423 Stephanie Oval, New Ericaville, ND 09072",2024-08-01,Pet Supplies,Bird Cage,3,2890.36,8671.08,Credit Card
3326ccfc-6c07-434d-8b8f-5db709b92fe4,Nicole Herrera,hjames@example.com,69,Kayseri,"26886 Robinson Rest, Jessicafort, CT 25924",2024-10-09,Automotive,Jump Starter,2,462.85,925.7,Cash on Delivery
50806540-78d7-40f7-bb35-5ee8517a3f92,Darius Wilson,brittanyboyd@example.com,21,Samsun,"19764 Patricia Ramp, Brianfurt, FL 79032",2024-04-25,Electronics,Tablet,1,1437.29,1437.29,Debit Card
bcdee411-6529-469e-8279-eb7e9409b2d5,Patrick Price,uhayes@example.net,66,Eskişehir,"979 Fletcher Glen, Kimberlyside, PA 36505",2024-05-19,Home & Kitchen,Air Fryer,4,2531.53,10126.12,Debit Card
61e5f35c-34ba-4789-a595-8b2d3f21e0e4,Kimberly Oconnell,qward@example.com,64,Artvin,"350 Mcguire Junction, North Marktown, ID 61146",2024-09-18,Home & Kitchen,Toaster,3,1951.17,5853.51,PayPal
5ac4c895-a6a9-4d4d-823c-d48775b81222,Rebecca Barnes,doris76@example.com,40,Batman,"USNV Wiggins, FPO AA 93981",2025-02-21,Footwear,Sandals,5,2570.55,12852.75,Bank Transfer
3d1b3c46-5711-47c9-aae0-23c2ae46f435,Brittney Wagner,williamspatricia@example.net,56,Şanlıurfa,"735 Oconnor Circles, Rodriguezmouth, MS 08850",2024-12-16,Health,Protein Powder,3,2497.03,7491.09,Debit Card
698a1247-4791-4fb9-a5d4-70e82884b94d,Joel Alexander,jcervantes@example.net,26,Zonguldak,"90852 Williams Meadows, Arielfort, SC 51024",2024-07-20,Office Supplies,Stapler,5,1865.76,9328.8,PayPal
25b712bb-1c77-4f97-8a62-dba6cc877876,Thomas Herrera,sydneysilva@example.org,34,Mardin,"Unit 4680 Box 5184, DPO AA 78908",2024-05-16,Tools & Hardware,Wrench Set,4,1247.0,4988.0,Credit Card
81ce1004-5ba1-4b9c-9882-6a4d677af003,Amanda Simpson,ashleerivas@example.net,19,Tokat,"427 Gregory Lodge Apt. 534, New Georgehaven, HI 38293",2024-09-11,Tools & Hardware,Drill,1,1803.1,1803.1,PayPal
b06aa031-a446-46eb-a06a-c9f4583cb488,Patrick Page,ibriggs@example.net,31,Osmaniye,"92617 Doyle Corners, Robertberg, NM 90998",2024-04-22,Pet Supplies,Pet Shampoo,3,610.39,1831.17,Credit Card
15475278-5bac-4f0d-a2e1-60def7f5e478,Justin Sims,teresarollins@example.net,64,Adana,"Unit 9269 Box 1277, DPO AA 48671",2024-09-05,Footwear,Sandals,4,1753.97,7015.88,PayPal
